tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;punto;term;rec;ron;multi;saldo anterior
10272;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6808;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10273;01/12/2020;27/12/2020;-17500;0;0;0;-17500;;;paid;6809;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10274;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6810;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10275;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6811;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10276;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6812;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10277;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6813;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10278;01/12/2020;27/12/2020;-20968;0;0;0;-20968;;;paid;6814;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10279;01/12/2020;27/12/2020;-4839;0;0;0;-4839;;;paid;6815;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10280;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6816;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10281;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;6817;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10282;01/12/2020;27/12/2020;-14167;0;0;0;-14167;;;paid;6818;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10283;01/12/2020;27/12/2020;-4032;0;0;0;-4032;;;paid;6819;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10284;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6820;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10285;01/12/2020;27/12/2020;-13710;0;0;0;-13710;;;paid;6821;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10286;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6822;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10287;01/12/2020;27/12/2020;806;0;0;0;806;;;due;6823;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10288;01/12/2020;27/12/2020;25040;0;0;3992;29032;;;due;6824;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;4032
10289;01/12/2020;27/12/2020;17288;0;0;3992;21280;;;due;6825;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10290;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6826;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10291;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6827;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10292;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6828;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10293;01/12/2020;27/12/2020;-16935;0;0;0;-16935;;;paid;6829;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10294;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6830;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10295;01/12/2020;27/12/2020;-4032;0;0;0;-4032;;;paid;6831;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10296;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6832;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10297;01/12/2020;27/12/2020;-833;0;0;0;-833;;;paid;6833;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10298;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6834;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10299;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6835;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10300;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6836;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10301;01/12/2020;27/12/2020;18000;0;0;0;18000;;;due;6837;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10302;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6838;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10303;01/12/2020;27/12/2020;-2500;0;0;0;-2500;;;paid;6839;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10304;01/12/2020;27/12/2020;806;0;0;0;806;;;due;6840;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10305;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6841;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10306;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6842;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10307;01/12/2020;27/12/2020;-833;0;0;0;-833;;;paid;6843;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10308;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6844;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10309;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;6845;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;25000
10310;01/12/2020;27/12/2020;-8387;0;0;0;-8387;;;paid;6846;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10311;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6847;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10312;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6848;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10313;01/12/2020;27/12/2020;-53226;0;0;0;-53226;;;paid;6849;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10314;01/12/2020;27/12/2020;24044;0;0;3992;28036;;;due;6850;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;3036
10315;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6851;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10316;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6852;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10317;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6853;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10318;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6854;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10319;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6855;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10320;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6856;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10321;01/12/2020;27/12/2020;-5645;0;0;0;-5645;;;paid;6857;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10322;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6858;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10323;01/12/2020;27/12/2020;-1667;0;0;0;-1667;;;paid;6859;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10324;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6860;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10325;01/12/2020;27/12/2020;-1786;0;0;0;-1786;;;paid;6861;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10326;01/12/2020;27/12/2020;4032;0;0;0;4032;;;due;6862;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10327;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6863;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10328;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;6864;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;50000
10329;01/12/2020;27/12/2020;-2500;0;0;0;-2500;;;paid;6865;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10330;01/12/2020;27/12/2020;-19355;0;0;0;-19355;;;paid;6866;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10331;01/12/2020;27/12/2020;-4032;0;0;0;-4032;;;paid;6867;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10332;01/12/2020;27/12/2020;16833;0;0;0;16833;;;due;6868;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10333;01/12/2020;27/12/2020;-2500;0;0;0;-2500;;;paid;6869;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10334;01/12/2020;27/12/2020;-2500;0;0;0;-2500;;;paid;6870;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10335;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6871;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10336;01/12/2020;27/12/2020;17675;0;0;3992;21667;;;due;6872;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10337;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6873;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10338;01/12/2020;27/12/2020;-2419;0;0;0;-2419;;;paid;6874;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10339;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6875;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10340;01/12/2020;27/12/2020;1667;0;0;0;1667;;;due;6876;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10341;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6877;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10342;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6878;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10343;01/12/2020;27/12/2020;3833;0;0;0;3833;;;due;6879;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10344;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6880;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10345;01/12/2020;27/12/2020;7258;0;0;0;7258;;;due;6881;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10346;01/12/2020;27/12/2020;6868;0;0;0;6868;;;due;6882;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10347;01/12/2020;27/12/2020;-24000;0;0;0;-24000;;;paid;6883;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10348;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6884;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10349;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6885;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10350;01/12/2020;27/12/2020;7161;0;0;0;7161;;;due;6886;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10351;01/12/2020;27/12/2020;-1613;0;0;0;-1613;;;paid;6887;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10352;01/12/2020;27/12/2020;2500;0;0;0;2500;;;due;6888;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10353;01/12/2020;27/12/2020;-2500;0;0;0;-2500;;;paid;6889;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10354;01/12/2020;27/12/2020;44222;0;0;3992;48214;;;due;6890;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;23214
10355;01/12/2020;27/12/2020;3333;0;0;0;3333;;;due;6891;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10356;01/12/2020;27/12/2020;-1786;0;0;0;-1786;;;paid;6892;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10357;01/12/2020;27/12/2020;-833;0;0;0;-833;;;paid;6893;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10358;01/12/2020;27/12/2020;-10000;0;0;0;-10000;;;paid;6894;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10359;01/12/2020;27/12/2020;-21774;0;0;0;-21774;;;paid;6895;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10360;01/12/2020;27/12/2020;833;0;0;0;833;;;due;6896;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10361;01/12/2020;27/12/2020;-1667;0;0;0;-1667;;;paid;6897;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10362;01/12/2020;27/12/2020;-15000;0;0;0;-15000;;;paid;6898;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10363;01/12/2020;27/12/2020;12574;0;0;0;12574;;;due;6899;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10364;01/12/2020;27/12/2020;-806;0;0;0;-806;;;paid;6900;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10365;01/12/2020;27/12/2020;4032;0;0;0;4032;;;due;6901;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10366;01/12/2020;27/12/2020;-44032;0;0;0;-44032;;;paid;6902;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10367;01/12/2020;27/12/2020;-17500;0;0;0;-17500;;;paid;6903;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10368;01/12/2020;27/12/2020;21519;0;0;3992;25511;;;due;6904;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;511
10369;01/12/2020;27/12/2020;-8871;0;0;0;-8871;;;paid;6905;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10370;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6906;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10371;01/12/2020;27/12/2020;20202;0;0;3992;24194;;;due;6907;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10372;01/12/2020;27/12/2020;-17069;0;0;0;-17069;;;paid;6908;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10373;01/12/2020;27/12/2020;2419;0;0;0;2419;;;due;6909;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10374;01/12/2020;27/12/2020;806;0;0;0;806;;;due;6910;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10375;01/12/2020;27/12/2020;2419;0;0;0;2419;;;due;6911;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10376;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6912;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10377;01/12/2020;27/12/2020;44556;0;0;3992;48548;;;due;6913;8;0;2;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;23548
10378;01/12/2020;27/12/2020;22000;0;0;0;22000;;;due;6914;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10379;01/12/2020;27/12/2020;16976;0;0;3992;20968;;;due;6915;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10380;01/12/2020;27/12/2020;-3226;0;0;0;-3226;;;paid;6916;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
10381;01/12/2020;27/12/2020;0;0;0;0;0;;;paid;6917;8;0;2;yes;0;%;Monterrey;Television;10Megas;0;0;no;Suspendido;0;0
10382;01/12/2020;27/12/2020;-6452;0;0;0;-6452;;;paid;6918;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10383;01/12/2020;27/12/2020;22332;0;0;0;22332;;;due;6919;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10384;01/12/2020;27/12/2020;-8871;0;0;0;-8871;;;paid;6920;8;0;2;yes;0;%;Monterrey;Television;3Megas;0;0;no;Suspendido;0;0
10385;01/12/2020;27/12/2020;1935;0;0;0;1935;;;due;6921;8;0;2;yes;0;%;Monterrey;Television;5Megas;0;0;no;Suspendido;0;0
10386;01/12/2020;27/12/2020;8871;0;0;0;8871;;;due;6922;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Suspendido;0;0
